settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	promotion-id
23395380562	15.11.2024 08:59:45 UTC	29.11.2024 08:59:44 UTC	01.12.2024 08:59:44 UTC	253.43	GBP																		
23395380562						Order	204-0894124-9818718	204-0894124-9818718		QffcYy4Hy	Amazon.co.uk	ItemPrice	Principal	39.99	AFN	15.11.2024	15.11.2024 10:00:37 UTC	43864480697602			TM-ATRNS-LL	1	
23395380562						Order	204-0894124-9818718	204-0894124-9818718		QffcYy4Hy	Amazon.co.uk	ItemPrice	Tax	8.00	AFN	15.11.2024	15.11.2024 10:00:37 UTC	43864480697602			TM-ATRNS-LL	1	
23395380562						Order	204-0894124-9818718	204-0894124-9818718		QffcYy4Hy	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-3.96	AFN	15.11.2024	15.11.2024 10:00:37 UTC	43864480697602			TM-ATRNS-LL	1	
23395380562						Order	204-0894124-9818718	204-0894124-9818718		QffcYy4Hy	Amazon.co.uk	ItemFees	Commission	-8.64	AFN	15.11.2024	15.11.2024 10:00:37 UTC	43864480697602			TM-ATRNS-LL	1	
23395380562						Order	205-8365033-5860305	205-8365033-5860305		UXw1Ypwmn	Amazon.co.uk	ItemPrice	Principal	39.99	AFN	16.11.2024	16.11.2024 21:09:18 UTC	43898241282282			TM-ATRNS-LL	1	
23395380562						Order	205-8365033-5860305	205-8365033-5860305		UXw1Ypwmn	Amazon.co.uk	ItemPrice	Tax	8.00	AFN	16.11.2024	16.11.2024 21:09:18 UTC	43898241282282			TM-ATRNS-LL	1	
23395380562						Order	205-8365033-5860305	205-8365033-5860305		UXw1Ypwmn	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-3.96	AFN	16.11.2024	16.11.2024 21:09:18 UTC	43898241282282			TM-ATRNS-LL	1	
23395380562						Order	205-8365033-5860305	205-8365033-5860305		UXw1Ypwmn	Amazon.co.uk	ItemFees	Commission	-8.64	AFN	16.11.2024	16.11.2024 21:09:18 UTC	43898241282282			TM-ATRNS-LL	1	
23395380562						Order	205-8365033-5860305	205-8365033-5860305		UXw1Ypwmn	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.25	AFN	16.11.2024	16.11.2024 21:09:18 UTC	43898241282282			TM-ATRNS-LL	1	
23395380562						Order	204-5287871-1826751	204-5287871-1826751		U62r2CMSn	Amazon.co.uk	ItemPrice	Principal	39.99	AFN	20.11.2024	20.11.2024 02:06:12 UTC	44002662608442			TM-ATRNS-LR	1	
23395380562						Order	204-5287871-1826751	204-5287871-1826751		U62r2CMSn	Amazon.co.uk	ItemPrice	Tax	8.00	AFN	20.11.2024	20.11.2024 02:06:12 UTC	44002662608442			TM-ATRNS-LR	1	
23395380562						Order	204-5287871-1826751	204-5287871-1826751		U62r2CMSn	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-3.96	AFN	20.11.2024	20.11.2024 02:06:12 UTC	44002662608442			TM-ATRNS-LR	1	
23395380562						Order	204-5287871-1826751	204-5287871-1826751		U62r2CMSn	Amazon.co.uk	ItemFees	Commission	-8.64	AFN	20.11.2024	20.11.2024 02:06:12 UTC	44002662608442			TM-ATRNS-LR	1	
23395380562						Order	204-5287871-1826751	204-5287871-1826751		U62r2CMSn	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.25	AFN	20.11.2024	20.11.2024 02:06:12 UTC	44002662608442			TM-ATRNS-LR	1	
23395380562						Order	S02-9435133-9639110	#1095		UCKQHD0vT	Non-Amazon UK	ItemPrice	Principal	0.00	AFN	28.11.2024	28.11.2024 20:49:24 UTC	10654137932167	TM-ATRNS-LL		TM-ATRNS-LL	1	
23395380562						Order	S02-9435133-9639110	#1095		UCKQHD0vT	Non-Amazon UK	ItemFees	FBAPerUnitFulfillmentFee	-6.67	AFN	28.11.2024	28.11.2024 20:49:24 UTC	10654137932167	TM-ATRNS-LL		TM-ATRNS-LL	1	
23395380562						Order	206-5172081-4070743	206-5172081-4070743		UVZGczwtn	Amazon.co.uk	ItemPrice	Principal	39.99	AFN	16.11.2024	16.11.2024 17:36:54 UTC	43904723649642			TM-ATRNS-LL	1	
23395380562						Order	206-5172081-4070743	206-5172081-4070743		UVZGczwtn	Amazon.co.uk	ItemPrice	Tax	8.00	AFN	16.11.2024	16.11.2024 17:36:54 UTC	43904723649642			TM-ATRNS-LL	1	
23395380562						Order	206-5172081-4070743	206-5172081-4070743		UVZGczwtn	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-3.96	AFN	16.11.2024	16.11.2024 17:36:54 UTC	43904723649642			TM-ATRNS-LL	1	
23395380562						Order	206-5172081-4070743	206-5172081-4070743		UVZGczwtn	Amazon.co.uk	ItemFees	Commission	-8.64	AFN	16.11.2024	16.11.2024 17:36:54 UTC	43904723649642			TM-ATRNS-LL	1	
23395380562						Order	206-5172081-4070743	206-5172081-4070743		UVZGczwtn	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.25	AFN	16.11.2024	16.11.2024 17:36:54 UTC	43904723649642			TM-ATRNS-LL	1	
