settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	promotion-id
23208776292	18.10.2024 08:59:44 UTC	01.11.2024 08:59:45 UTC	03.11.2024 08:59:45 UTC	346.60	GBP																		
23208776292						Order	206-5063377-4645141	206-5063377-4645141		UwgX2bjgx	Amazon.co.uk	ItemPrice	Principal	39.99	AFN	30.10.2024	30.10.2024 13:49:32 UTC	43307645657962			TM-ATRNS-LL	1	
23208776292						Order	206-5063377-4645141	206-5063377-4645141		UwgX2bjgx	Amazon.co.uk	ItemPrice	Tax	8.00	AFN	30.10.2024	30.10.2024 13:49:32 UTC	43307645657962			TM-ATRNS-LL	1	
23208776292						Order	206-5063377-4645141	206-5063377-4645141		UwgX2bjgx	Amazon.co.uk	ItemPrice	Shipping	1.66	AFN	30.10.2024	30.10.2024 13:49:32 UTC	43307645657962			TM-ATRNS-LL	1	
23208776292						Order	206-5063377-4645141	206-5063377-4645141		UwgX2bjgx	Amazon.co.uk	ItemPrice	ShippingTax	0.33	AFN	30.10.2024	30.10.2024 13:49:32 UTC	43307645657962			TM-ATRNS-LL	1	
23208776292						Order	206-5063377-4645141	206-5063377-4645141		UwgX2bjgx	Amazon.co.uk	ItemFees	FBAPerUnitFulfillmentFee	-3.96	AFN	30.10.2024	30.10.2024 13:49:32 UTC	43307645657962			TM-ATRNS-LL	1	
23208776292						Order	206-5063377-4645141	206-5063377-4645141		UwgX2bjgx	Amazon.co.uk	ItemFees	Commission	-8.64	AFN	30.10.2024	30.10.2024 13:49:32 UTC	43307645657962			TM-ATRNS-LL	1	
23208776292						Order	206-5063377-4645141	206-5063377-4645141		UwgX2bjgx	Amazon.co.uk	ItemFees	DigitalServicesFee	-0.25	AFN	30.10.2024	30.10.2024 13:49:32 UTC	43307645657962			TM-ATRNS-LL	1	
23208776292						Order	206-5063377-4645141	206-5063377-4645141		UwgX2bjgx	Amazon.co.uk	Promotion	Shipping	-1.66	AFN	30.10.2024	30.10.2024 13:49:32 UTC	43307645657962			TM-ATRNS-LL	1	
23208776292						Order	206-5063377-4645141	206-5063377-4645141		UwgX2bjgx	Amazon.co.uk	Promotion	TaxDiscount	-0.33	AFN	30.10.2024	30.10.2024 13:49:32 UTC	43307645657962			TM-ATRNS-LL	1	
