settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	promotion-id
23167452842	11.10.2024 08:59:52 UTC	25.10.2024 08:59:51 UTC	27.10.2024 08:59:51 UTC	196,65	EUR																		
23167452842						Order	303-1589271-6833160	303-1589271-6833160		U1H0HZXf3	Amazon.de	ItemPrice	Principal	54,20	AFN	14.10.2024	14.10.2024 04:15:46 UTC	42760396434402			TM-ATRNS-LR	1	
23167452842						Order	303-1589271-6833160	303-1589271-6833160		U1H0HZXf3	Amazon.de	ItemPrice	Tax	3,79	AFN	14.10.2024	14.10.2024 04:15:46 UTC	42760396434402			TM-ATRNS-LR	1	
23167452842						Order	303-1589271-6833160	303-1589271-6833160		U1H0HZXf3	Amazon.de	ItemWithheldTax	MarketplaceFacilitatorVAT-Shipping	0,00	AFN	14.10.2024	14.10.2024 04:15:46 UTC	42760396434402			TM-ATRNS-LR	1	
23167452842						Order	303-1589271-6833160	303-1589271-6833160		U1H0HZXf3	Amazon.de	ItemWithheldTax	MarketplaceFacilitatorVAT-Principal	-3,79	AFN	14.10.2024	14.10.2024 04:15:46 UTC	42760396434402			TM-ATRNS-LR	1	
23167452842						Order	303-1589271-6833160	303-1589271-6833160		U1H0HZXf3	Amazon.de	ItemFees	FBAPerUnitFulfillmentFee	-7,58	AFN	14.10.2024	14.10.2024 04:15:46 UTC	42760396434402			TM-ATRNS-LR	1	
23167452842						Order	303-1589271-6833160	303-1589271-6833160		U1H0HZXf3	Amazon.de	ItemFees	Commission	-10,44	AFN	14.10.2024	14.10.2024 04:15:46 UTC	42760396434402			TM-ATRNS-LR	1	
23167452842						Order	303-1589271-6833160	303-1589271-6833160		U1H0HZXf3	Amazon.de	ItemFees	DigitalServicesFee	-0,38	AFN	14.10.2024	14.10.2024 04:15:46 UTC	42760396434402			TM-ATRNS-LR	1	
23167452842						Order	305-8487641-7242719	305-8487641-7242719		UVG8kzyS3	Amazon.de	ItemPrice	Principal	54,20	AFN	14.10.2024	14.10.2024 11:25:03 UTC	42700942818482			TM-ATRNS-SL	1	
23167452842						Order	305-8487641-7242719	305-8487641-7242719		UVG8kzyS3	Amazon.de	ItemPrice	Tax	3,79	AFN	14.10.2024	14.10.2024 11:25:03 UTC	42700942818482			TM-ATRNS-SL	1	
23167452842						Order	305-8487641-7242719	305-8487641-7242719		UVG8kzyS3	Amazon.de	ItemPrice	Shipping	3,73	AFN	14.10.2024	14.10.2024 11:25:03 UTC	42700942818482			TM-ATRNS-SL	1	
23167452842						Order	305-8487641-7242719	305-8487641-7242719		UVG8kzyS3	Amazon.de	ItemPrice	ShippingTax	0,26	AFN	14.10.2024	14.10.2024 11:25:03 UTC	42700942818482			TM-ATRNS-SL	1	
23167452842						Order	305-8487641-7242719	305-8487641-7242719		UVG8kzyS3	Amazon.de	ItemWithheldTax	MarketplaceFacilitatorVAT-Shipping	-0,26	AFN	14.10.2024	14.10.2024 11:25:03 UTC	42700942818482			TM-ATRNS-SL	1	
23167452842						Order	305-8487641-7242719	305-8487641-7242719		UVG8kzyS3	Amazon.de	ItemWithheldTax	MarketplaceFacilitatorVAT-Principal	-3,79	AFN	14.10.2024	14.10.2024 11:25:03 UTC	42700942818482			TM-ATRNS-SL	1	
23167452842						Order	305-8487641-7242719	305-8487641-7242719		UVG8kzyS3	Amazon.de	ItemFees	FBAPerUnitFulfillmentFee	-6,97	AFN	14.10.2024	14.10.2024 11:25:03 UTC	42700942818482			TM-ATRNS-SL	1	
23167452842						Order	305-8487641-7242719	305-8487641-7242719		UVG8kzyS3	Amazon.de	ItemFees	Commission	-10,44	AFN	14.10.2024	14.10.2024 11:25:03 UTC	42700942818482			TM-ATRNS-SL	1	
23167452842						Order	305-8487641-7242719	305-8487641-7242719		UVG8kzyS3	Amazon.de	ItemFees	ShippingChargeback	-3,32	AFN	14.10.2024	14.10.2024 11:25:03 UTC	42700942818482			TM-ATRNS-SL	1	
23167452842						Order	305-8487641-7242719	305-8487641-7242719		UVG8kzyS3	Amazon.de	ItemFees	DigitalServicesFee	-0,45	AFN	14.10.2024	14.10.2024 11:25:03 UTC	42700942818482			TM-ATRNS-SL	1	
23167452842						Refund	028-5107213-8109941	028-5107213-8109941	amzn1:crow:x15EwfKATi+Jcr8V0r4uKA		Amazon.de	ItemPrice	Tax	-3,79	AFN	13.10.2024	13.10.2024 00:01:18 UTC	41500708968962		1725508170301718088	TM-ATRNS-SL		
23167452842						Refund	028-5107213-8109941	028-5107213-8109941	amzn1:crow:x15EwfKATi+Jcr8V0r4uKA		Amazon.de	ItemPrice	Principal	-54,20	AFN	13.10.2024	13.10.2024 00:01:18 UTC	41500708968962		1725508170301718088	TM-ATRNS-SL		
23167452842						Refund	028-5107213-8109941	028-5107213-8109941	amzn1:crow:x15EwfKATi+Jcr8V0r4uKA		Amazon.de	ItemWithheldTax	MarketplaceFacilitatorVAT-Principal	3,79	AFN	13.10.2024	13.10.2024 00:01:18 UTC	41500708968962		1725508170301718088	TM-ATRNS-SL		
23167452842						Refund	028-5107213-8109941	028-5107213-8109941	amzn1:crow:x15EwfKATi+Jcr8V0r4uKA		Amazon.de	ItemFees	Commission	10,44	AFN	13.10.2024	13.10.2024 00:01:18 UTC	41500708968962		1725508170301718088	TM-ATRNS-SL		
23167452842						Refund	028-5107213-8109941	028-5107213-8109941	amzn1:crow:x15EwfKATi+Jcr8V0r4uKA		Amazon.de	ItemFees	RefundCommission	-2,09	AFN	13.10.2024	13.10.2024 00:01:18 UTC	41500708968962		1725508170301718088	TM-ATRNS-SL		
23167452842						other-transaction						other-transaction	Previous Reserve Amount Balance	180,95		11.10.2024	11.10.2024 08:59:59 UTC						
23167452842						Order	306-1000228-1261955	306-1000228-1261955		UGNgGxrKx	Amazon.de	ItemPrice	Principal	54,20	AFN	17.10.2024	17.10.2024 11:51:50 UTC	42875556212842			TM-ATRNS-LR	1	
23167452842						Order	306-1000228-1261955	306-1000228-1261955		UGNgGxrKx	Amazon.de	ItemPrice	Tax	3,79	AFN	17.10.2024	17.10.2024 11:51:50 UTC	42875556212842			TM-ATRNS-LR	1	
23167452842						Order	306-1000228-1261955	306-1000228-1261955		UGNgGxrKx	Amazon.de	ItemWithheldTax	MarketplaceFacilitatorVAT-Shipping	0,00	AFN	17.10.2024	17.10.2024 11:51:50 UTC	42875556212842			TM-ATRNS-LR	1	
23167452842						Order	306-1000228-1261955	306-1000228-1261955		UGNgGxrKx	Amazon.de	ItemWithheldTax	MarketplaceFacilitatorVAT-Principal	-3,79	AFN	17.10.2024	17.10.2024 11:51:50 UTC	42875556212842			TM-ATRNS-LR	1	
23167452842						Order	306-1000228-1261955	306-1000228-1261955		UGNgGxrKx	Amazon.de	ItemFees	FBAPerUnitFulfillmentFee	-7,58	AFN	17.10.2024	17.10.2024 11:51:50 UTC	42875556212842			TM-ATRNS-LR	1	
23167452842						Order	306-1000228-1261955	306-1000228-1261955		UGNgGxrKx	Amazon.de	ItemFees	Commission	-10,44	AFN	17.10.2024	17.10.2024 11:51:50 UTC	42875556212842			TM-ATRNS-LR	1	
23167452842						Order	306-1000228-1261955	306-1000228-1261955		UGNgGxrKx	Amazon.de	ItemFees	DigitalServicesFee	-0,38	AFN	17.10.2024	17.10.2024 11:51:50 UTC	42875556212842			TM-ATRNS-LR	1	
23167452842						Order	302-0159008-9590771	302-0159008-9590771		UwBS486hx	Amazon.de	ItemPrice	Principal	54,20	AFN	23.10.2024	23.10.2024 12:07:22 UTC	43032306468802			TM-ATRNS-LL	1	
23167452842						Order	302-0159008-9590771	302-0159008-9590771		UwBS486hx	Amazon.de	ItemPrice	Tax	3,79	AFN	23.10.2024	23.10.2024 12:07:22 UTC	43032306468802			TM-ATRNS-LL	1	
23167452842						Order	302-0159008-9590771	302-0159008-9590771		UwBS486hx	Amazon.de	ItemWithheldTax	MarketplaceFacilitatorVAT-Shipping	0,00	AFN	23.10.2024	23.10.2024 12:07:22 UTC	43032306468802			TM-ATRNS-LL	1	
